time,survival
13.591798882288462,0.32488866472116085
13.719979687562699,0.32115431225310137
14.027668583068147,0.3174199597850423
14.217630091559933,0.3136856073169828
14.219441863801194,0.30995125484892366
14.26008011274411,0.3062169023808643
14.295205636415723,0.30248254991280504
14.30958335077095,0.29874819744474546
14.570756766642747,0.29501384497668626
14.800174609051576,0.29127949250862695
14.92826666900963,0.2875451400405677
15.311478469017192,0.2838107875725083
15.812934447399154,0.2800764351044489
15.936414281351519,0.2763420826363898
15.938509310899425,0.2726077301683303
16.899536268154066,0.26887337770027103
17.098631896426586,0.2651390252322117
17.24296578844876,0.26140467276415247
18.244869952234783,0.25767032029609316
18.28120282158212,0.25393596782803385
18.68151388036616,0.25020161535997437
18.820699844274788,0.24646726289191503
19.09180576623885,0.24273291042385572
19.485743948020446,0.2389985579557964
20.065161681217063,0.23526420548773713
20.099310002205453,0.23152985301967785
20.41338556176468,0.22779550055161854
20.52266615727135,0.22406114808355915
20.62956937705626,0.22032679561549992
20.80077050646001,0.2165924431474405
20.811646428707864,0.21285809067938127
20.88152507869254,0.209123738211322
21.160825358118853,0.20538938574326265
21.19704290576001,0.20165503327520332
21.390875593969927,0.19792068080714398
21.600948219354304,0.19418632833908467
21.652920164999717,0.1904519758710253
21.7572103372844,0.186717623402966
22.26078557472738,0.18298327093490666
22.536530145467644,0.1792489184668474
22.82866416659553,0.175514565998788
23.84711051666719,0.17178021353072873
24.0,0.17178021353072873
